Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2018-03-29,2018,3,29,Thursday,12,2018-12,99.01,101.28,98.86,100.44,9343600,97.68,0.019281628359791414,98.75642857142859,102.2774
2018-04-02,2018,4,2,Monday,13,2018-13,100.18,100.99,97.78,98.66,8203700,95.95,-0.01772207305467577,98.30428571428571,102.04880000000001
2018-04-03,2018,4,3,Tuesday,13,2018-13,98.8,99.49,97.7,99.42,8484700,96.69,0.007703238149460834,98.005,101.8316
2018-04-04,2018,4,4,Wednesday,13,2018-13,98.43,101.15,97.76,100.95,8759200,98.17,0.015389233360104448,97.8,101.634
2018-04-05,2018,4,5,Thursday,13,2018-13,101.36,102.38,100.98,102.11,6612800,99.3,0.011490830835647614,97.72142857142856,101.4726
2018-04-06,2018,4,6,Friday,13,2018-13,101.63,102.19,99.45,100.35,7162400,97.59,-0.01723631516371482,97.54642857142856,101.2752
2018-04-09,2018,4,9,Monday,14,2018-14,100.7,101.51,99.58,99.7,7094300,96.96,-0.006477383179411267,97.42285714285715,101.0642
2018-04-10,2018,4,10,Tuesday,14,2018-14,100.92,101.53,100.32,101.37,8116800,98.58,0.016750421132942117,97.4242857142857,100.8536
2018-04-11,2018,4,11,Wednesday,14,2018-14,100.78,101.65,100.41,100.8,6305000,98.03,-0.005623130531016263,97.35357142857143,100.64479999999999
2018-04-12,2018,4,12,Thursday,14,2018-14,101.42,101.51,99.68,100.39,7337800,97.63,-0.004067308745235199,97.33928571428571,100.4558
2018-04-13,2018,4,13,Friday,14,2018-14,101.0,101.52,100.16,100.35,6324600,97.59,-0.0003985455120610881,97.465,100.294
2018-04-16,2018,4,16,Monday,15,2018-15,100.69,101.0,99.73,100.24,10328000,97.48,-0.0010961244289243721,97.43642857142856,100.09459999999999
2018-04-17,2018,4,17,Tuesday,15,2018-15,101.2,102.59,100.75,102.17,9577400,99.36,0.0192537454773698,97.63142857142859,99.9676
2018-04-18,2018,4,18,Wednesday,15,2018-15,102.67,102.71,101.2,101.21,5822100,98.43,-0.009396070449374183,97.81714285714285,99.8998
2018-04-19,2018,4,19,Thursday,15,2018-15,101.0,101.58,100.22,100.89,6803400,98.12,-0.003161834684204834,97.84857142857143,99.79720000000002
2018-04-20,2018,4,20,Friday,15,2018-15,101.18,101.4,99.91,100.24,6396900,97.48,-0.006442558756380001,97.95785714285715,99.7092
2018-04-23,2018,4,23,Monday,16,2018-16,100.55,100.72,99.53,100.15,5889800,97.4,-0.0008979128007945425,98.00857142857144,99.68599999999998
2018-04-24,2018,4,24,Tuesday,16,2018-16,100.58,100.85,98.86,99.46,6567700,96.73,-0.006889662701609733,97.9057142857143,99.61540000000001
2018-04-25,2018,4,25,Wednesday,16,2018-16,99.5,101.49,99.05,101.15,8977700,98.37,0.01699173938064602,97.83928571428571,99.5718
2018-04-26,2018,4,26,Thursday,16,2018-16,101.23,101.38,99.74,99.84,8038400,97.09,-0.012951117257233413,97.80357142857143,99.4884
2018-04-27,2018,4,27,Friday,16,2018-16,99.78,99.99,98.94,99.23,8038000,96.5,-0.006109730300451366,97.77071428571428,99.384
2018-04-30,2018,4,30,Monday,17,2018-17,100.41,101.37,100.12,100.33,8558900,97.57,0.011085437784506214,97.69857142857144,99.2896
2018-05-01,2018,5,1,Tuesday,17,2018-17,100.18,100.7,98.93,100.06,6716200,97.31,-0.002691165654667871,97.64714285714285,99.16380000000001
2018-05-02,2018,5,2,Wednesday,17,2018-17,100.17,100.72,99.25,99.62,9286400,96.88,-0.004397283617933012,97.59357142857142,99.04
2018-05-03,2018,5,3,Thursday,17,2018-17,99.11,99.25,97.68,98.76,10450800,96.04,-0.008632833479546242,97.48285714285716,98.91760000000001
2018-05-04,2018,5,4,Friday,17,2018-17,98.71,101.35,98.58,101.15,9980100,98.37,0.0242000064025385,97.54642857142858,98.83800000000001
2018-05-07,2018,5,7,Monday,18,2018-18,102.35,102.68,101.72,102.48,10181100,99.66,0.013148815227630006,97.56785714285715,98.74520000000001
2018-05-08,2018,5,8,Tuesday,18,2018-18,101.2,102.64,100.84,101.79,14229500,98.99,-0.006733018253627154,97.60785714285714,98.5892
2018-05-09,2018,5,9,Wednesday,18,2018-18,102.25,102.27,99.3,99.97,18345700,97.22,-0.01787986652778406,97.54357142857144,98.49380000000001
2018-05-10,2018,5,10,Thursday,18,2018-18,100.42,102.07,100.3,101.68,8927300,98.88,0.017105085351213356,97.64357142857143,98.465
2018-05-11,2018,5,11,Friday,18,2018-18,101.89,102.21,101.26,102.07,7036000,99.26,0.003835517172950942,97.77642857142857,98.4552
2018-05-14,2018,5,14,Monday,19,2018-19,102.44,103.49,101.98,102.44,9891900,99.62,0.0036250230195571387,97.98285714285714,98.4444
2018-05-15,2018,5,15,Tuesday,19,2018-19,102.44,103.32,102.1,102.92,5762400,100.09,0.0046856141597690915,98.10571428571428,98.4348
2018-05-16,2018,5,16,Wednesday,19,2018-19,103.25,105.04,103.15,105.04,8111600,102.15,0.02059855977090974,98.46714285714287,98.4368
2018-05-17,2018,5,17,Thursday,19,2018-19,105.23,105.48,104.09,104.34,7320600,101.47,-0.00666422341433881,98.82214285714288,98.4514
2018-05-18,2018,5,18,Friday,19,2018-19,104.34,104.79,103.56,103.93,5427300,101.07,-0.003929465411651734,99.07214285714285,98.44940000000001
2018-05-21,2018,5,21,Monday,20,2018-20,104.22,104.68,103.61,104.06,5848700,101.2,0.001250927892295195,99.35000000000001,98.43639999999999
2018-05-22,2018,5,22,Tuesday,20,2018-20,104.4,105.49,103.99,104.07,6971600,101.21,9.612239977596637e-05,99.65928571428572,98.415
2018-05-23,2018,5,23,Wednesday,20,2018-20,103.2,103.34,102.07,102.89,8046600,100.06,-0.011338488466382968,99.94642857142857,98.3986
2018-05-24,2018,5,24,Thursday,20,2018-20,102.81,102.86,101.21,102.11,7474100,99.3,-0.007580974168828969,100.01285714285714,98.3638
2018-05-25,2018,5,25,Friday,20,2018-20,102.25,103.0,101.97,102.2,6982700,99.39,0.0008813920031653932,99.99357142857141,98.34360000000001
2018-05-29,2018,5,29,Tuesday,21,2018-21,100.55,101.65,99.38,99.69,11270400,96.95,-0.02455967864891173,99.84785714285714,98.2818
2018-05-30,2018,5,30,Wednesday,21,2018-21,100.5,100.55,99.42,99.98,7216400,97.23,0.0029090360802002113,99.84857142857142,98.2526
2018-05-31,2018,5,31,Thursday,21,2018-21,99.76,100.14,98.81,99.47,9620000,96.74,-0.00510111683150416,99.69571428571429,98.21620000000001
2018-06-01,2018,6,1,Friday,21,2018-21,99.69,100.05,99.2,99.36,6847700,96.63,-0.0011058218075536974,99.50785714285715,98.1684
2018-06-04,2018,6,4,Monday,22,2018-22,99.76,100.5,99.7,100.24,6598000,97.48,0.008856762806728424,99.35499999999999,98.1614
2018-06-05,2018,6,5,Tuesday,22,2018-22,100.36,100.51,99.78,99.94,5974400,97.19,-0.0029928600553633666,99.14785714285713,98.18860000000001
2018-06-06,2018,6,6,Wednesday,22,2018-22,100.06,101.94,99.76,101.91,7833000,99.11,0.01971180380761095,98.93071428571429,98.2132
2018-06-07,2018,6,7,Thursday,22,2018-22,101.91,102.96,101.81,102.47,7559200,99.65,0.005495108227451029,98.80071428571428,98.2736
2018-06-08,2018,6,8,Friday,22,2018-22,102.09,103.99,101.83,103.98,7090300,101.12,0.01473602444527744,98.80428571428571,98.3794
2018-06-11,2018,6,11,Monday,23,2018-23,103.93,104.79,103.75,104.35,8175000,101.48,0.0035582841619083982,98.82428571428571,98.4554
2018-06-12,2018,6,12,Tuesday,23,2018-23,104.73,105.22,103.96,104.33,9215300,101.46,-0.00019163536083643962,98.84214285714287,98.56559999999999
2018-06-13,2018,6,13,Wednesday,23,2018-23,103.2,107.88,102.67,106.31,22009400,103.39,0.018978168932217265,99.08,98.6996
2018-06-14,2018,6,14,Thursday,23,2018-23,106.45,109.49,106.45,108.75,18068700,105.76,0.022951869731993035,99.54142857142857,98.85140000000001
2018-06-15,2018,6,15,Friday,23,2018-23,108.17,109.42,107.85,108.85,16169200,105.86,0.0009194812584816248,100.00357142857145,98.9826
2018-06-18,2018,6,18,Monday,24,2018-24,107.0,107.48,106.5,107.06,9288600,104.12,-0.016444719281061948,100.51571428571428,99.11319999999999
2018-06-19,2018,6,19,Tuesday,24,2018-24,105.87,106.99,105.76,106.1,8869500,103.18,-0.008966829516292574,100.9407142857143,99.2376
2018-06-20,2018,6,20,Wednesday,24,2018-24,107.0,107.9,105.81,107.15,18625900,104.2,0.009896355269112922,101.47357142857143,99.35
2018-06-21,2018,6,21,Thursday,24,2018-24,107.01,107.25,105.79,105.89,7707800,102.98,-0.011759369727303293,101.92714285714285,99.449
2018-06-22,2018,6,22,Friday,24,2018-24,106.07,106.8,105.81,106.34,8959100,103.42,0.004249791611147469,102.35142857142856,99.56479999999999
2018-06-25,2018,6,25,Monday,25,2018-25,106.0,106.08,103.74,104.45,7995800,101.58,-0.01777319233210861,102.665,99.6446
2018-06-26,2018,6,26,Tuesday,25,2018-25,104.46,104.71,103.91,104.26,6550000,101.39,-0.001818980700838635,102.82785714285714,99.7228
2018-06-27,2018,6,27,Wednesday,25,2018-25,104.5,105.88,103.48,103.96,8803300,101.1,-0.002877463010819148,102.93142857142858,99.7576
2018-06-28,2018,6,28,Thursday,25,2018-25,103.91,105.12,103.68,104.77,6303600,101.89,0.007791441797441623,102.98642857142856,99.8268
2018-06-29,2018,6,29,Friday,25,2018-25,104.93,105.68,104.65,104.81,6774000,101.93,0.00038173426263443666,103.01857142857143,99.90299999999999
2018-07-02,2018,7,2,Monday,26,2018-26,104.15,105.37,103.9,105.33,5488900,102.43,0.004961475120618175,103.08785714285715,100.00200000000001
2018-07-03,2018,7,3,Tuesday,26,2018-26,105.88,105.95,103.5,104.04,2406300,101.18,-0.012247226937911027,102.92999999999999,100.0776
2018-07-05,2018,7,5,Thursday,26,2018-26,104.7,105.6,104.43,105.34,6202800,102.44,0.012495071366314114,102.69285714285715,100.1918
2018-07-06,2018,7,6,Friday,26,2018-26,104.5,105.04,104.04,104.78,4134500,102.72,0.0026795018222309785,102.46857142857142,100.2788
2018-07-09,2018,7,9,Monday,27,2018-27,105.01,106.07,104.75,106.02,4725200,103.93,0.011834314692157788,102.45500000000001,100.4156
2018-07-10,2018,7,10,Tuesday,27,2018-27,106.25,106.57,104.83,106.03,4213600,103.94,9.43271158673209e-05,102.50928571428572,100.5644
2018-07-11,2018,7,11,Wednesday,27,2018-27,105.32,109.34,105.32,108.04,11753800,105.91,0.018956934447956986,102.63142857142857,100.7312
2018-07-12,2018,7,12,Thursday,27,2018-27,108.05,109.2,107.82,108.25,5931400,106.12,0.0019437614434776318,102.85571428571428,100.9074
2018-07-13,2018,7,13,Friday,27,2018-27,108.0,110.24,107.66,110.0,8188800,107.84,0.01616618063854336,103.17142857142858,101.1266
2018-07-16,2018,7,16,Monday,28,2018-28,109.82,110.45,108.77,110.2,8245900,108.03,0.0018182130769699434,103.63214285714285,101.3664
2018-07-17,2018,7,17,Tuesday,28,2018-28,110.26,112.62,110.09,110.3,9075900,108.13,0.0009074919000169324,104.11357142857143,101.5616
2018-07-18,2018,7,18,Wednesday,28,2018-28,110.31,111.06,109.65,110.69,6414100,108.51,0.003535797836355936,104.64285714285714,101.7386
2018-07-19,2018,7,19,Thursday,28,2018-28,111.54,114.68,111.3,112.13,17796800,109.92,0.01300926086074905,105.21642857142857,101.95720000000001
2018-07-20,2018,7,20,Friday,28,2018-28,112.15,112.2,110.83,111.48,11787900,109.29,-0.005796821007257313,105.74214285714287,102.1986
2018-07-23,2018,7,23,Monday,29,2018-29,111.05,111.21,110.34,111.09,5447800,108.9,-0.0034984418519562466,106.2042857142857,102.399
2018-07-24,2018,7,24,Tuesday,29,2018-29,111.84,111.89,110.54,110.7,5648800,108.52,-0.003510583803129852,106.72857142857143,102.5842
2018-07-25,2018,7,25,Wednesday,29,2018-29,110.64,111.42,109.63,111.18,6756800,108.99,0.004336005103432239,107.19642857142857,102.77159999999999
2018-07-26,2018,7,26,Thursday,29,2018-29,112.15,114.56,111.68,113.51,9466400,111.28,0.0209570617147945,107.80785714285715,102.99539999999999
2018-07-27,2018,7,27,Friday,29,2018-29,114.0,114.05,111.92,112.62,5717000,110.4,-0.007840746706699875,108.27,103.1604
2018-07-30,2018,7,30,Monday,30,2018-30,112.2,113.34,112.05,112.63,5199300,110.41,8.873004705534093e-05,108.73214285714288,103.3392
2018-07-31,2018,7,31,Tuesday,30,2018-30,112.55,114.05,112.36,113.56,8421200,111.33,0.008257104701079765,109.11928571428572,103.54440000000001
2018-08-01,2018,8,1,Wednesday,30,2018-30,113.68,113.83,112.59,112.97,6466600,110.75,-0.0051953717885465656,109.45,103.73540000000001
2018-08-02,2018,8,2,Thursday,30,2018-30,112.5,113.32,111.68,112.75,4027300,110.53,-0.0019474598493561812,109.64214285714286,103.9218
2018-08-03,2018,8,3,Friday,30,2018-30,113.2,114.1,112.4,114.09,4747500,111.84,0.011884607507832712,109.91428571428571,104.1574
2018-08-06,2018,8,6,Monday,31,2018-31,114.66,116.84,114.16,115.94,12715600,113.66,0.01621536040675209,110.3092857142857,104.44460000000001
2018-08-07,2018,8,7,Tuesday,31,2018-31,116.57,117.9,116.24,116.56,15466900,114.27,0.005347557686866677,110.72071428571428,104.74220000000001
2018-08-08,2018,8,8,Wednesday,31,2018-31,115.9,116.41,113.9,113.98,11722900,111.74,-0.02213442904910956,110.85071428571429,105.03800000000001
2018-08-09,2018,8,9,Thursday,31,2018-31,114.05,114.8,112.81,114.16,7042000,111.91,0.0015791762855901226,111.03785714285713,105.3316
2018-08-10,2018,8,10,Friday,31,2018-31,113.58,113.8,112.4,112.68,5740200,110.46,-0.012964305450134828,111.14928571428571,105.60600000000001
2018-08-13,2018,8,13,Monday,32,2018-32,112.66,112.84,111.72,112.12,6080900,109.91,-0.004969759440298205,111.24857142857142,105.8716
2018-08-14,2018,8,14,Tuesday,32,2018-32,112.38,113.19,111.95,112.75,4326400,110.53,0.005618947354246284,111.35857142857142,106.1326
2018-08-15,2018,8,15,Wednesday,32,2018-32,112.18,113.12,111.47,112.85,5183200,110.63,0.0008868986454104721,111.31214285714286,106.4014
2018-08-16,2018,8,16,Thursday,32,2018-32,113.3,113.33,112.4,112.48,5082500,110.27,-0.003278596497809816,111.30285714285715,106.62460000000002
2018-08-17,2018,8,17,Friday,32,2018-32,112.51,112.86,111.89,112.48,4764500,110.27,0.0,111.29285714285713,106.83699999999999
2018-08-20,2018,8,20,Monday,33,2018-33,112.93,113.0,111.91,111.99,5167600,109.79,-0.004356435479151544,111.18285714285715,107.01039999999999
2018-08-21,2018,8,21,Tuesday,33,2018-33,112.25,113.0,112.0,112.39,4770400,110.18,0.00357173930507404,111.14214285714286,107.18440000000001
2018-08-22,2018,8,22,Wednesday,33,2018-33,112.44,112.75,111.94,111.94,3213000,109.74,-0.004003793285994539,111.08571428571429,107.35
2018-08-23,2018,8,23,Thursday,33,2018-33,111.94,112.14,111.53,112.0,4257400,109.8,0.0005358923793503667,110.94000000000001,107.4782
2018-08-24,2018,8,24,Friday,33,2018-33,111.63,112.7,111.44,111.93,5049000,109.73,-0.000624965560534152,110.65928571428572,107.55759999999998
2018-08-27,2018,8,27,Monday,34,2018-34,112.49,112.89,112.07,112.33,4767700,110.12,0.0035736537924415668,110.36285714285714,107.64280000000001
2018-08-28,2018,8,28,Tuesday,34,2018-34,112.57,112.79,112.2,112.58,3131600,110.36,0.0022255715069203763,110.26428571428572,107.7676
2018-08-29,2018,8,29,Wednesday,34,2018-34,112.58,112.72,112.02,112.45,4001500,110.24,-0.0011547300206785627,110.145,107.90879999999999
2018-08-30,2018,8,30,Thursday,34,2018-34,112.07,112.42,111.59,111.92,3481600,109.72,-0.004713193252273595,110.09214285714287,108.0192
2018-08-31,2018,8,31,Friday,34,2018-34,111.9,112.28,111.56,112.02,4642800,109.82,0.0008934063578991402,110.08571428571429,108.156
2018-09-04,2018,9,4,Tuesday,35,2018-35,111.8,112.0,110.65,110.85,6391200,108.67,-0.010444524509992559,109.95285714285716,108.26100000000001
2018-09-05,2018,9,5,Wednesday,35,2018-35,110.58,110.82,109.7,109.87,6388300,107.71,-0.008840710093203752,109.74428571428571,108.3836
2018-09-06,2018,9,6,Thursday,35,2018-35,110.0,110.41,109.36,110.26,5267200,108.09,0.0035496359696445268,109.58857142857143,108.5176
2018-09-07,2018,9,7,Friday,35,2018-35,110.08,111.35,110.01,110.97,4754800,108.79,0.006439333194801389,109.48285714285714,108.67139999999999
2018-09-10,2018,9,10,Monday,36,2018-36,111.44,111.91,110.37,110.68,4636500,108.5,-0.002613325089561913,109.39071428571428,108.8036
2018-09-11,2018,9,11,Tuesday,36,2018-36,110.5,110.61,109.51,109.6,5488600,107.44,-0.009757915135045092,109.19500000000001,108.9138
2018-09-12,2018,9,12,Wednesday,36,2018-36,109.25,110.25,109.18,109.46,5236700,107.31,-0.001277372910661989,109.02142857142857,109.0114
2018-09-13,2018,9,13,Thursday,36,2018-36,109.55,110.72,109.37,110.67,5119400,108.49,0.011054317719365159,108.92785714285715,109.1576
2018-09-14,2018,9,14,Friday,36,2018-36,110.92,111.25,108.88,109.26,6012400,107.11,-0.012740520627626761,108.74071428571428,109.251
2018-09-17,2018,9,17,Monday,37,2018-37,109.58,109.88,108.61,109.36,5592900,107.21,0.0009152280441429017,108.53285714285714,109.3408
2018-09-18,2018,9,18,Tuesday,37,2018-37,108.89,109.75,108.23,109.53,4937800,107.37,0.0015544436357797231,108.31928571428571,109.40960000000001
2018-09-19,2018,9,19,Wednesday,37,2018-37,109.63,110.18,109.48,109.79,5964600,107.63,0.0023738408971667457,108.13285714285713,109.4834
2018-09-20,2018,9,20,Thursday,37,2018-37,110.58,111.95,109.94,111.62,7121800,109.42,0.01666812572990084,108.11142857142856,109.55359999999999
2018-09-21,2018,9,21,Friday,37,2018-37,111.95,111.98,110.4,110.4,25753600,108.23,-0.01092985634308874,107.99785714285714,109.5958
2018-09-24,2018,9,24,Monday,38,2018-38,112.27,113.14,111.7,112.77,9232300,110.55,0.021467323990247644,108.13214285714287,109.65
2018-09-25,2018,9,25,Tuesday,38,2018-38,113.31,114.71,112.65,113.63,12169400,111.39,0.007626085971743635,108.395,109.71719999999999
2018-09-26,2018,9,26,Wednesday,38,2018-38,114.01,116.32,114.01,115.21,11141500,112.94,0.013904805242730411,108.74142857142856,109.8134
2018-09-27,2018,9,27,Thursday,38,2018-38,115.19,116.6,115.1,116.04,5195300,113.76,0.007204234359690309,109.09642857142856,109.9184
2018-09-28,2018,9,28,Friday,38,2018-38,115.65,117.46,115.35,116.94,7366800,114.64,0.007755978684270914,109.535,110.01279999999998
2018-10-01,2018,10,1,Monday,39,2018-39,117.28,117.4,115.68,116.24,8643900,113.95,-0.005986044940392454,110.0,110.10599999999998
2018-10-02,2018,10,2,Tuesday,39,2018-39,115.55,117.7,115.3,117.66,6441700,115.34,0.012216187437575243,110.57357142857143,110.23479999999999
2018-10-03,2018,10,3,Wednesday,39,2018-39,117.95,118.1,116.74,116.91,6111700,114.61,-0.0063743252207582035,111.01071428571427,110.3566
2018-10-04,2018,10,4,Thursday,39,2018-39,117.0,117.17,115.12,116.13,6442800,113.84,-0.006671773367399658,111.49142857142859,110.4536
2018-10-05,2018,10,5,Friday,39,2018-39,116.0,116.58,114.73,114.78,5835700,112.52,-0.01162495127118457,111.87071428571429,110.47840000000001
2018-10-08,2018,10,8,Monday,40,2018-40,114.83,116.16,114.12,116.02,5652300,113.74,0.010803271377924695,112.32571428571428,110.54520000000001
2018-10-09,2018,10,9,Tuesday,40,2018-40,116.62,117.77,116.04,116.89,6761400,114.59,0.007498725158364028,112.82285714285715,110.6288
2018-10-10,2018,10,10,Wednesday,40,2018-40,116.84,117.23,112.73,112.86,9006500,110.64,-0.03447686055009869,112.91,110.615
2018-10-11,2018,10,11,Thursday,40,2018-40,112.5,113.25,110.32,111.15,10045400,108.96,-0.015151537092520928,112.96214285714287,110.5792
2018-10-12,2018,10,12,Friday,40,2018-40,111.97,113.27,111.23,112.61,5963900,110.39,0.013135439120670611,112.95071428571428,110.57639999999999
2018-10-15,2018,10,15,Monday,41,2018-41,111.93,114.62,111.89,113.44,6628800,111.21,0.007370638555081133,112.93785714285715,110.56379999999999
2018-10-16,2018,10,16,Tuesday,41,2018-41,114.34,116.37,113.84,116.19,7619000,113.9,0.024241806382777842,113.00642857142859,110.5686
2018-10-17,2018,10,17,Wednesday,41,2018-41,116.1,117.22,115.43,117.13,7120600,114.83,0.008090181785446404,113.08285714285715,110.57979999999999
2018-10-18,2018,10,18,Thursday,41,2018-41,116.75,117.13,115.58,116.18,6056300,113.89,-0.008110569573713255,113.0292857142857,110.62279999999998
2018-10-19,2018,10,19,Friday,41,2018-41,117.42,119.17,117.22,118.9,10431000,116.56,0.0234119183344057,113.21571428571428,110.7158
2018-10-22,2018,10,22,Monday,42,2018-42,119.05,119.69,117.72,118.27,8406400,115.94,-0.005298605282935465,113.25857142857141,110.82539999999999
2018-10-23,2018,10,23,Tuesday,42,2018-42,116.95,118.49,115.41,117.85,8607400,115.53,-0.0035511981008160554,113.32428571428572,110.93780000000001
2018-10-24,2018,10,24,Wednesday,42,2018-42,117.06,117.06,111.25,111.61,11630500,109.41,-0.05294866047902658,113.00785714285713,110.9154
2018-10-25,2018,10,25,Thursday,42,2018-42,112.62,114.69,112.12,114.16,7406900,111.91,0.022847440858886348,112.96428571428571,110.941
2018-10-26,2018,10,26,Friday,42,2018-42,112.84,114.14,112.1,113.19,7984700,110.96,-0.00849684546823315,112.76571428571428,110.95479999999999
2018-10-29,2018,10,29,Monday,43,2018-43,114.45,114.94,111.96,113.04,9234100,110.82,-0.0013252109102660503,112.49642857142858,110.9658
2018-10-30,2018,10,30,Tuesday,43,2018-43,113.39,114.89,112.41,114.76,7365400,112.5,0.015215810502652527,112.62928571428571,111.02
2018-10-31,2018,10,31,Wednesday,43,2018-43,116.23,116.52,114.68,114.83,9196700,112.57,0.0006100028394462331,112.88714285714285,111.0678
2018-11-01,2018,11,1,Thursday,43,2018-43,115.2,116.28,114.9,116.1,6779900,113.82,0.011059837498613945,113.13214285714285,111.1494
2018-11-02,2018,11,2,Friday,43,2018-43,116.83,116.95,114.37,115.18,6377900,112.91,-0.007924245144159237,113.25357142857142,111.2116
2018-11-05,2018,11,5,Monday,44,2018-44,115.74,116.22,115.12,115.45,7920800,113.18,0.002344220867849467,113.20214285714285,111.2806
2018-11-06,2018,11,6,Tuesday,44,2018-44,115.74,116.84,115.45,116.71,5036600,114.41,0.010913752771075202,113.17214285714284,111.3664
2018-11-07,2018,11,7,Wednesday,44,2018-44,116.57,117.29,115.16,117.05,8249800,114.75,0.0029133003574060012,113.23357142857142,111.4542
2018-11-08,2018,11,8,Thursday,44,2018-44,117.45,117.83,115.21,116.0,11074800,113.72,-0.008970628686025162,113.03071428571427,111.52380000000001
2018-11-09,2018,11,9,Friday,44,2018-44,118.2,120.2,117.18,118.0,16878200,115.68,0.017241407072072557,113.01214285714286,111.64299999999999
2018-11-12,2018,11,12,Monday,45,2018-45,118.0,118.46,116.6,116.7,9170600,114.4,-0.011016907232813233,112.93142857142857,111.73460000000001
2018-11-13,2018,11,13,Tuesday,45,2018-45,117.11,117.78,116.18,116.85,4650600,114.55,0.001285285669794911,113.29857142857144,111.8522
2018-11-14,2018,11,14,Wednesday,45,2018-45,117.44,118.22,116.44,117.12,7109100,114.82,0.0023107176631900206,113.50642857142857,111.9944
2018-11-15,2018,11,15,Thursday,45,2018-45,116.49,117.43,115.7,117.11,7088700,114.81,-8.538729650997556e-05,113.78142857142856,112.1288
2018-11-16,2018,11,16,Friday,45,2018-45,116.53,117.34,115.99,116.19,7141900,113.9,-0.007855903377718132,114.00142857142858,112.23100000000001
2018-11-19,2018,11,19,Monday,46,2018-46,116.0,117.83,114.79,115.42,9714600,113.15,-0.006627112969971427,114.04785714285715,112.324
2018-11-20,2018,11,20,Tuesday,46,2018-46,113.52,114.59,111.52,111.87,11194600,109.67,-0.030757139375932496,113.84071428571428,112.3686
2018-11-21,2018,11,21,Wednesday,46,2018-46,112.5,113.99,112.3,113.03,7242500,110.81,0.010369202663885746,113.6257142857143,112.43860000000001
2018-11-23,2018,11,23,Friday,46,2018-46,112.24,112.79,111.74,112.08,3242300,109.87,-0.008404974489005457,113.40857142857143,112.46620000000001
2018-11-26,2018,11,26,Monday,47,2018-47,113.18,113.18,111.92,112.55,7002400,110.34,0.004193460224066081,113.20571428571428,112.5308
2018-11-27,2018,11,27,Tuesday,47,2018-47,113.61,114.1,112.41,113.9,7357500,111.66,0.011994719352913297,113.00928571428572,112.6198
2018-11-28,2018,11,28,Wednesday,47,2018-47,114.32,116.3,114.05,116.1,9039800,113.82,0.019315177724041677,112.94285714285715,112.74879999999999
2018-11-29,2018,11,29,Thursday,47,2018-47,115.75,117.14,115.21,116.61,10834700,114.32,0.004392742894597124,112.9857142857143,112.88259999999998
2018-11-30,2018,11,30,Friday,47,2018-47,116.84,117.07,115.06,115.49,16857800,113.22,-0.009604669655945863,112.80999999999999,112.9586
2018-12-03,2018,12,3,Monday,48,2018-48,116.65,116.92,114.91,115.74,9273300,113.46,0.002164676174943203,112.74285714285713,113.0632
2018-12-04,2018,12,4,Tuesday,48,2018-48,115.62,116.29,112.66,112.87,10806700,110.65,-0.024796869986301595,112.46428571428571,113.06519999999999
2018-12-06,2018,12,6,Thursday,48,2018-48,112.06,114.34,111.16,114.33,10546200,112.08,0.012935200985893625,112.26857142857143,113.07900000000001
2018-12-07,2018,12,7,Friday,48,2018-48,113.86,113.99,111.61,111.98,8305500,110.63,-0.012957212995373446,111.97000000000001,113.0328
2018-12-10,2018,12,10,Monday,49,2018-49,111.99,112.29,109.53,111.86,7337500,110.51,-0.0010716379523004749,111.72785714285715,112.96779999999998
2018-12-11,2018,12,11,Tuesday,49,2018-49,112.97,113.72,111.43,111.97,6861800,110.62,0.0009833828729830518,111.54714285714284,112.8874
2018-12-12,2018,12,12,Wednesday,49,2018-49,113.0,113.98,112.15,112.21,7723900,110.86,0.0021433983647629606,111.63214285714287,112.82560000000001
2018-12-13,2018,12,13,Thursday,49,2018-49,112.87,113.6,112.34,113.39,6661500,112.02,0.010516024931839452,111.71857142857142,112.7592
2018-12-14,2018,12,14,Friday,49,2018-49,112.37,113.92,112.05,112.2,7601900,110.85,-0.010494787340818101,111.78857142857143,112.684
2018-12-17,2018,12,17,Monday,50,2018-50,112.29,112.89,110.03,110.62,7731800,109.28,-0.014081970056550097,111.71285714285715,112.59280000000001
2018-12-18,2018,12,18,Tuesday,50,2018-50,110.87,111.08,108.9,109.45,6682300,108.13,-0.010576840040583235,111.46071428571429,112.505
2018-12-19,2018,12,19,Wednesday,50,2018-50,110.0,112.13,108.95,109.22,9416900,107.9,-0.0021013047478931624,111.03785714285713,112.3882
2018-12-20,2018,12,20,Thursday,50,2018-50,108.75,109.21,106.13,107.0,9387300,105.71,-0.020325971258110642,110.42285714285715,112.2106
2018-12-21,2018,12,21,Friday,50,2018-50,106.47,108.75,103.86,104.22,15530600,102.96,-0.02598132493707317,109.69000000000001,112.05699999999999
2018-12-24,2018,12,24,Monday,51,2018-51,103.23,103.9,100.35,100.35,7133000,99.14,-0.037132965514011684,108.66714285714286,111.86059999999999
2018-12-26,2018,12,26,Wednesday,51,2018-51,100.49,105.85,100.38,105.83,9422800,104.55,0.05460883912678427,108.23142857142857,111.74380000000001
2018-12-27,2018,12,27,Thursday,51,2018-51,104.41,106.55,102.8,106.52,8201400,105.23,0.006519836145579827,107.74214285714287,111.6242
